startup_name,industry,funding_rounds,funding_amount_m,valuation_m,revenue_m,employees,funding_per_employee_m,revenue_per_employee_m,market_share,profitable,estimated_costs_m,profit_m,profit_margin,funding_efficiency,roi_percent,year_founded,startup_age,region,exit_status,ROI_norm,FundingEff_norm,Valuation_norm,RevenuePerEmp_norm,Age_norm,ROI_risk,FundingEff_risk,Valuation_risk,RevenuePerEmp_risk,Age_risk,ProfitMargin_risk,Exit_Adjustment,Risk_Score,risk_category
Startup_368,Cybersecurity,4,224.87,2452.05,27.23,3714,0.061,0.007,7.88,0,21.78,5.45,20,0.12,990.43,2000,22,South America,Acquired,0.661680256,0.001194505,0.562476751,0.002691273,0.6875,0.338319744,0.998805495,0.437523249,0.997308727,0.3125,1,-0.05,0.580815831,Low Risk
Startup_369,IoT,4,44.2,632.68,47.34,724,0.061,0.065,6.36,0,37.87,9.47,20,1.07,1331.4,2013,9,Australia,Private,0.947111119,0.010651005,0.14471672,0.024990388,0.28125,0.052888881,0.989348995,0.85528328,0.975009612,0.71875,1,0.05,0.707510953,Medium Risk
Startup_370,Cybersecurity,4,31.29,397.59,98.39,4584,0.007,0.021,3.8,0,78.71,19.68,20,3.14,1170.66,2000,22,Asia,Private,0.812553366,0.031256221,0.090735834,0.008073818,0.6875,0.187446634,0.968743779,0.909264166,0.991926182,0.3125,1,0.05,0.707038966,Medium Risk
Startup_371,EdTech,5,171.49,671.73,26.97,977,0.176,0.028,2.79,0,21.58,5.39,20,0.16,291.7,2018,4,Asia,Acquired,0.076763381,0.001592674,0.153683302,0.01076509,0.125,0.923236619,0.998407326,0.846316698,0.98923491,0.875,1,-0.05,0.843323361,High Risk
Startup_372,Gaming,5,6,38.11,40.76,3723,0.002,0.011,2.39,0,32.61,8.15,20,6.79,535.17,2015,7,South America,Private,0.2805756,0.06758909,0.008192769,0.004229143,0.21875,0.7194244,0.93241091,0.991807231,0.995770857,0.78125,1,0.05,0.892599995,Very High Risk
Startup_373,FinTech,2,144.97,2053.33,89.16,4407,0.033,0.02,3.25,0,71.33,17.83,20,0.62,1316.38,2005,17,Asia,Acquired,0.934537662,0.006171611,0.470923478,0.00768935,0.53125,0.065462338,0.993828389,0.529076522,0.99231065,0.46875,1,-0.05,0.540214338,Very Low Risk
Startup_374,AI,1,63.5,383.33,0.39,4557,0.014,0,9.05,1,0.16,0.23,60,0.01,503.67,2009,13,North America,Acquired,0.254206499,9.95E-05,0.087461482,0,0.40625,0.745793501,0.999900458,0.912538518,1,0.59375,0,-0.05,0.682684245,Medium Risk
Startup_375,FinTech,4,104.13,1288.51,4.07,2212,0.047,0.002,0.87,0,3.26,0.81,20,0.04,1137.41,1992,30,South America,Acquired,0.784719316,0.000398168,0.295307068,0.000768935,0.9375,0.215280684,0.999601832,0.704692932,0.999231065,0.0625,1,-0.05,0.565579137,Low Risk
Startup_376,HealthTech,2,232.85,3004.13,60.45,4431,0.053,0.014,8.31,1,24.18,36.27,60,0.26,1190.16,1990,32,North America,Private,0.828877095,0.002588095,0.689244235,0.005382545,1,0.171122905,0.997411905,0.310755765,0.994617455,0,0,0.05,0.48806909,Very Low Risk
Startup_377,FinTech,1,282.4,2526.19,90.75,4325,0.065,0.021,3.55,0,72.6,18.15,20,0.32,794.54,1990,32,South America,Acquired,0.497697936,0.003185347,0.579500627,0.008073818,1,0.502302064,0.996814653,0.420499373,0.991926182,0,1,-0.05,0.58680228,Low Risk
Startup_378,FinTech,3,22.19,169.45,23.96,3035,0.007,0.008,5.26,0,19.17,4.79,20,1.08,663.63,2006,16,Asia,Acquired,0.388111303,0.010750547,0.038350792,0.00307574,0.5,0.611888697,0.989249453,0.961649208,0.99692426,0.5,1,-0.05,0.744608085,Medium Risk
Startup_379,EdTech,5,160.51,1348.52,47.02,3580,0.045,0.013,7.97,1,18.81,28.21,60,0.29,740.15,1991,31,North America,Private,0.452167289,0.002886721,0.309086442,0.004998078,0.96875,0.547832711,0.997113279,0.690913558,0.995001922,0.03125,0,0.05,0.642393156,Medium Risk
Startup_380,EdTech,1,264.82,1515.72,45.1,3121,0.085,0.014,8.86,0,36.08,9.02,20,0.17,472.36,2018,4,Asia,Private,0.227996451,0.001692216,0.347478565,0.005382545,0.125,0.772003549,0.998307784,0.652521435,0.994617455,0.875,1,0.05,0.877233278,Very High Risk
Startup_381,EdTech,3,25.21,344.69,47.35,3290,0.008,0.014,3.51,0,37.88,9.47,20,1.88,1267.27,2009,13,South America,IPO,0.893426979,0.018713916,0.078589044,0.005382545,0.40625,0.106573021,0.981286084,0.921410956,0.994617455,0.59375,1,0,0.669679734,Medium Risk
Startup_382,Cybersecurity,1,247.44,2080.34,62.29,648,0.382,0.096,4.67,0,49.83,12.46,20,0.25,740.75,1995,27,Asia,Private,0.452669558,0.002488553,0.477125459,0.036908881,0.84375,0.547330442,0.997511447,0.522874541,0.963091119,0.15625,1,0.05,0.724854749,Medium Risk
Startup_383,HealthTech,5,107.66,1463.05,47.03,4716,0.023,0.01,4.2,1,18.81,28.22,60,0.44,1258.95,1997,25,North America,Acquired,0.886462188,0.004379853,0.335384587,0.003844675,0.78125,0.113537812,0.995620147,0.664615413,0.996155325,0.21875,0,-0.05,0.448499093,Very Low Risk
Startup_384,Gaming,5,96.97,413.9,44.8,199,0.487,0.225,0.23,0,35.84,8.96,20,0.46,326.83,2018,4,North America,Private,0.106171207,0.004578937,0.094480903,0.08650519,0.125,0.893828793,0.995421063,0.905519097,0.91349481,0.875,1,0.05,0.932893497,Very High Risk
Startup_385,Gaming,2,293.25,4357.49,47.48,4001,0.073,0.012,3.03,0,37.98,9.5,20,0.16,1385.93,2022,0,Asia,Private,0.992758961,0.001592674,1,0.00461361,0,0.007241039,0.998407326,0,0.99538639,1,1,0.05,0.600799683,Low Risk
Startup_386,EdTech,4,60.66,504.65,59.13,493,0.123,0.12,4.65,1,23.65,35.48,60,0.97,731.93,1992,30,Europe,Private,0.445286209,0.009655584,0.115318733,0.046136101,0.9375,0.554713791,0.990344416,0.884681267,0.953863899,0.0625,0,0.05,0.668779106,Medium Risk
Startup_387,AI,1,208.11,743.78,53.75,2209,0.094,0.024,4.17,0,43,10.75,20,0.26,257.4,1994,28,South America,Private,0.048050361,0.002588095,0.170227276,0.00922722,0.875,0.951949639,0.997411905,0.829772724,0.99077278,0.125,1,0.05,0.873051616,Very High Risk
Startup_388,Cybersecurity,1,246.52,852.04,85.43,2662,0.093,0.032,7.25,0,68.34,17.09,20,0.35,245.63,2016,6,South America,Private,0.038197525,0.003483974,0.195085716,0.01230296,0.1875,0.961802475,0.996516026,0.804914284,0.98769704,0.8125,1,0.05,0.939895522,Very High Risk
Startup_389,E-Commerce,3,12.83,153.38,5.04,3281,0.004,0.002,3.91,0,4.03,1.01,20,0.39,1095.48,2001,21,Asia,Acquired,0.749619113,0.003882142,0.034660831,0.000768935,0.65625,0.250380887,0.996117858,0.965339169,0.999231065,0.34375,1,-0.05,0.640879328,Medium Risk
Startup_390,AI,5,201.28,2195.65,83.35,1107,0.182,0.075,4.94,1,33.34,50.01,60,0.41,990.84,2009,13,Europe,Private,0.662023473,0.004081226,0.503602706,0.028835063,0.40625,0.337976527,0.995918774,0.496397294,0.971164937,0.59375,0,0.05,0.613187221,Low Risk
Startup_391,IoT,1,285.49,3604.47,84.41,1246,0.229,0.068,4.35,0,67.53,16.88,20,0.3,1162.56,2009,13,North America,Acquired,0.80577274,0.002986263,0.827093083,0.026143791,0.40625,0.19422726,0.997013737,0.172906917,0.973856209,0.59375,1,-0.05,0.529349031,Very Low Risk
Startup_392,IoT,5,37.7,160.77,28.56,520,0.073,0.055,7.43,0,22.85,5.71,20,0.76,326.45,1998,24,Australia,Private,0.105853103,0.0075652,0.036357708,0.021145713,0.75,0.894146897,0.9924348,0.963642292,0.978854287,0.25,1,0.05,0.888398171,Very High Risk
Startup_393,AI,1,268.92,921.55,46.34,397,0.677,0.117,8.64,0,37.07,9.27,20,0.17,242.69,1993,29,Australia,Private,0.035736409,0.001692216,0.211046461,0.044982699,0.90625,0.964263591,0.998307784,0.788953539,0.955017301,0.09375,1,0.05,0.86169808,Very High Risk
Startup_394,EdTech,2,178.64,1626.15,43.91,635,0.281,0.069,5.37,1,17.56,26.35,60,0.25,810.29,2008,14,Asia,Private,0.510882486,0.002488553,0.372835277,0.026528258,0.4375,0.489117514,0.997511447,0.627164723,0.973471742,0.5625,0,0.05,0.668127138,Medium Risk
Startup_395,E-Commerce,4,185.17,1416.76,21.93,3721,0.05,0.006,7.92,0,17.54,4.39,20,0.12,665.11,2016,6,Europe,Private,0.389350232,0.001194505,0.324755572,0.002306805,0.1875,0.610649768,0.998805495,0.675244428,0.997693195,0.8125,1,0.05,0.834614184,High Risk
Startup_396,E-Commerce,1,184.08,1572.66,39.74,1852,0.099,0.021,3.04,1,15.9,23.84,60,0.22,754.34,2002,20,Europe,Private,0.464045941,0.002189926,0.360553012,0.008073818,0.625,0.535954059,0.997810074,0.639446988,0.991926182,0.375,0,0.05,0.665756505,Medium Risk
Startup_397,Cybersecurity,5,90,1340.92,4.53,2660,0.034,0.002,5.46,0,3.62,0.91,20,0.05,1389.91,2002,20,South America,Private,0.996090676,0.000497711,0.307341345,0.000768935,0.625,0.003909324,0.999502289,0.692658655,0.999231065,0.375,1,0.05,0.642161247,Medium Risk
Startup_398,E-Commerce,2,280.59,4110.36,27.85,984,0.285,0.028,3.52,1,11.14,16.71,60,0.1,1364.9,2011,11,North America,IPO,0.975154448,0.000995421,0.943254513,0.01076509,0.34375,0.024845552,0.999004579,0.056745487,0.98923491,0.65625,0,0,0.428534363,Very Low Risk
Startup_399,IoT,1,284.23,4066.7,81.69,4534,0.063,0.018,4.2,1,32.68,49.01,60,0.29,1330.78,2017,5,Europe,Private,0.946592108,0.002886721,0.933229393,0.006920415,0.15625,0.053407892,0.997113279,0.066770607,0.993079585,0.84375,0,0.05,0.506127158,Very Low Risk
Startup_400,HealthTech,3,187.78,2329.62,28.53,3407,0.055,0.008,7.35,0,22.82,5.71,20,0.15,1140.61,2011,11,Australia,Private,0.787398081,0.001493132,0.534364624,0.00307574,0.34375,0.212601919,0.998506868,0.465635376,0.99692426,0.65625,1,0.05,0.687860799,Medium Risk
Startup_401,EdTech,4,235.14,1706.67,81.84,3876,0.061,0.021,8.83,0,65.47,16.37,20,0.35,625.81,2008,14,North America,Private,0.35645164,0.003483974,0.391324115,0.008073818,0.4375,0.64354836,0.996516026,0.608675885,0.991926182,0.5625,1,0.05,0.806530605,High Risk
Startup_402,E-Commerce,1,183.87,1460.95,53.21,282,0.652,0.189,1.3,0,42.57,10.64,20,0.29,694.56,1997,25,North America,Private,0.414003248,0.002886721,0.334902389,0.07266436,0.78125,0.585996752,0.997113279,0.665097611,0.92733564,0.21875,1,0.05,0.756661831,High Risk
Startup_403,Cybersecurity,2,145.58,1396.9,88,237,0.614,0.371,6.38,0,70.4,17.6,20,0.6,859.54,1997,25,Asia,IPO,0.552110365,0.005972526,0.320195359,0.142637447,0.78125,0.447889635,0.994027474,0.679804641,0.857362553,0.21875,1,0,0.663227983,Medium Risk
Startup_404,IoT,3,198.42,2572.8,57.52,1557,0.127,0.037,5.86,1,23.01,34.51,60,0.29,1196.64,2015,7,Europe,Private,0.834301596,0.002886721,0.59020312,0.014225298,0.21875,0.165698404,0.997113279,0.40979688,0.985774702,0.78125,0,0.05,0.578307994,Low Risk
Startup_405,HealthTech,2,166.12,635.33,3.06,3275,0.051,0.001,1.27,0,2.45,0.61,20,0.02,282.45,2015,7,Asia,Private,0.069020074,0.000199084,0.145325208,0.000384468,0.21875,0.930979926,0.999800916,0.854674792,0.999615532,0.78125,1,0.05,0.938973713,Very High Risk
Startup_406,FinTech,2,179.44,1451.95,67.57,2414,0.074,0.028,2.2,0,54.06,13.51,20,0.38,709.16,2012,10,Europe,Acquired,0.426225117,0.0037826,0.332835828,0.01076509,0.3125,0.573774883,0.9962174,0.667164172,0.98923491,0.6875,1,-0.05,0.709897063,Medium Risk
Startup_407,FinTech,3,235.26,939.02,4.58,3517,0.067,0.001,3.18,0,3.66,0.92,20,0.02,299.14,2002,20,South America,Private,0.082991512,0.000199084,0.215057887,0.000384468,0.625,0.917008488,0.999800916,0.784942113,0.999615532,0.375,1,0.05,0.884395952,Very High Risk
Startup_408,HealthTech,2,144.53,1326.19,45.11,30,4.818,1.504,1.75,1,18.04,27.07,60,0.31,817.59,2017,5,Asia,Private,0.51699342,0.003085805,0.303959073,0.578239139,0.15625,0.48300658,0.996914195,0.696040927,0.421760861,0.84375,0,0.05,0.622179752,Medium Risk
Startup_409,IoT,3,12.71,175.23,92.95,465,0.027,0.2,2.51,0,74.36,18.59,20,7.31,1278.68,1998,24,Asia,Private,0.902978453,0.07276528,0.039677984,0.076893502,0.75,0.097021547,0.92723472,0.960322016,0.923106498,0.25,1,0.05,0.667216608,Medium Risk
Startup_410,Cybersecurity,1,49.62,614.78,16.6,3769,0.013,0.004,2.75,0,13.28,3.32,20,0.33,1138.98,2009,13,Australia,Private,0.786033585,0.00328489,0.140606559,0.00153787,0.40625,0.213966415,0.99671511,0.859393441,0.99846213,0.59375,1,0.05,0.740887962,Medium Risk
Startup_411,HealthTech,3,131.86,756.1,39.05,3436,0.038,0.011,3.42,0,31.24,7.81,20,0.3,473.41,2008,14,Asia,IPO,0.228875421,0.002986263,0.173056169,0.004229143,0.4375,0.771124579,0.997013737,0.826943831,0.995770857,0.5625,1,0,0.821841095,High Risk
Startup_412,EdTech,3,217.59,3201.16,73.01,3488,0.062,0.021,7.52,1,29.2,43.81,60,0.34,1371.19,2001,21,Europe,Private,0.980419897,0.003384432,0.734485862,0.008073818,0.65625,0.019580103,0.996615568,0.265514138,0.991926182,0.34375,0,0.05,0.477209188,Very Low Risk
Startup_413,EdTech,4,178.19,1961.55,88.24,1999,0.089,0.044,5.76,1,35.3,52.94,60,0.5,1000.82,2004,18,Australia,Private,0.670377873,0.004977105,0.449849141,0.016916571,0.5625,0.329622127,0.995022895,0.550150859,0.983083429,0.4375,0,0.05,0.605145254,Low Risk
Startup_414,FinTech,3,195.26,610.21,67.13,495,0.394,0.136,9.86,0,53.7,13.43,20,0.34,212.51,2020,2,Asia,Private,0.0104723,0.003384432,0.139557205,0.052287582,0.0625,0.9895277,0.996615568,0.860442795,0.947712418,0.9375,1,0.05,0.961678321,Very High Risk
Startup_415,E-Commerce,3,144.04,873.6,25.89,1077,0.134,0.024,4.21,0,20.71,5.18,20,0.18,506.5,2003,19,Asia,Private,0.256575533,0.001791758,0.20003628,0.00922722,0.59375,0.743424467,0.998208242,0.79996372,0.99077278,0.40625,1,0.05,0.84473324,High Risk
Startup_416,Cybersecurity,1,184.91,1133.23,67.49,3178,0.058,0.021,7.56,0,53.99,13.5,20,0.36,512.85,2000,22,South America,Acquired,0.261891209,0.003583516,0.259651991,0.008073818,0.6875,0.738108791,0.996416484,0.740348009,0.991926182,0.3125,1,-0.05,0.724901623,Medium Risk
Startup_417,FinTech,4,99.04,379.43,29.74,220,0.45,0.135,8.73,0,23.79,5.95,20,0.3,283.11,2015,7,Asia,Acquired,0.069572569,0.002986263,0.086565972,0.051903114,0.21875,0.930427431,0.997013737,0.913434028,0.948096886,0.78125,1,-0.05,0.839364242,High Risk
Startup_418,E-Commerce,5,141.32,2051.67,71.87,1728,0.082,0.042,6.82,1,28.75,43.12,60,0.51,1351.79,2016,6,North America,Private,0.964179879,0.005076647,0.470542312,0.016147636,0.1875,0.035820121,0.994923353,0.529457688,0.983852364,0.8125,0,0.05,0.566186209,Low Risk
Startup_419,E-Commerce,1,223.41,1952.39,95.41,1597,0.14,0.06,4.18,1,38.16,57.25,60,0.43,773.9,2000,22,Australia,Private,0.480419897,0.004280311,0.44774584,0.023068051,0.6875,0.519580103,0.995719689,0.55225416,0.976931949,0.3125,0,0.05,0.63966688,Medium Risk
Startup_420,Gaming,1,261.61,3597.08,72.17,2611,0.1,0.028,7.56,0,57.74,14.43,20,0.28,1274.98,2008,14,North America,Private,0.89988113,0.002787179,0.825396206,0.01076509,0.4375,0.10011887,0.997212821,0.174603794,0.98923491,0.5625,1,0.05,0.605298087,Low Risk
Startup_421,EdTech,5,130.38,895.27,86.3,163,0.8,0.529,2.12,1,34.52,51.78,60,0.66,586.66,1995,27,Australia,Acquired,0.323678615,0.006569779,0.205012101,0.203383314,0.84375,0.676321385,0.993430221,0.794987899,0.796616686,0.15625,0,-0.05,0.572132078,Low Risk
Startup_422,IoT,3,13.58,61.15,0.31,4786,0.003,0,3.34,0,0.25,0.06,20,0.02,350.29,2017,5,South America,Private,0.125809908,0.000199084,0.013483167,0,0.15625,0.874190092,0.999800916,0.986516833,1,0.84375,1,0.05,0.950860231,Very High Risk
Startup_423,AI,2,48.92,425.21,71.79,3318,0.015,0.022,5.51,1,28.72,43.07,60,1.47,769.19,1990,32,Asia,Private,0.476477088,0.01463269,0.097077882,0.008458285,1,0.523522912,0.98536731,0.902922118,0.991541715,0,0,0.05,0.662123765,Medium Risk
Startup_424,IoT,4,6.75,29.48,82.98,2846,0.002,0.029,5.8,1,33.19,49.79,60,12.29,336.74,1997,25,Asia,Private,0.114467009,0.122337249,0.006211166,0.011149558,0.78125,0.885532991,0.877662751,0.993788834,0.988850442,0.21875,0,0.05,0.766186689,High Risk
Startup_425,AI,2,196.15,1732.43,4.15,1781,0.11,0.002,0.32,0,3.32,0.83,20,0.02,783.22,1996,26,Asia,Acquired,0.488221802,0.000199084,0.397239074,0.000768935,0.8125,0.511778198,0.999800916,0.602760926,0.999231065,0.1875,1,-0.05,0.636953531,Medium Risk
Startup_426,HealthTech,5,100.03,1404.78,87.17,2057,0.049,0.042,9.46,1,34.87,52.3,60,0.87,1304.36,2000,22,Australia,Private,0.924475548,0.008660163,0.322004748,0.016147636,0.6875,0.075524452,0.991339837,0.677995252,0.983852364,0.3125,0,0.05,0.547676223,Very Low Risk
Startup_427,EdTech,1,162.97,1507.35,25.74,2300,0.071,0.011,7,0,20.59,5.15,20,0.16,824.92,1993,29,Asia,Private,0.523129468,0.001592674,0.345556663,0.004229143,0.90625,0.476870532,0.998407326,0.654443337,0.995770857,0.09375,1,0.05,0.725806227,Medium Risk
Startup_428,E-Commerce,1,148.24,1541.4,66.56,1701,0.087,0.039,5.01,0,53.25,13.31,20,0.45,939.8,2014,8,North America,Private,0.619297159,0.004479395,0.353375154,0.014994233,0.25,0.380702841,0.995520605,0.646624846,0.985005767,0.75,1,0.05,0.764024423,High Risk
Startup_429,Cybersecurity,4,24.92,121.6,80.06,2998,0.008,0.027,9.34,0,64.05,16.01,20,3.21,387.96,2001,21,Asia,Private,0.157344004,0.031953016,0.027363572,0.010380623,0.65625,0.842655996,0.968046984,0.972636428,0.989619377,0.34375,1,0.05,0.882986767,Very High Risk
Startup_430,AI,1,121.28,427.49,66.3,2474,0.049,0.027,4.45,0,53.04,13.26,20,0.55,252.48,2015,7,South America,Private,0.043931758,0.005474816,0.097601411,0.010380623,0.21875,0.956068242,0.994525184,0.902398589,0.989619377,0.78125,1,0.05,0.949849792,Very High Risk
Startup_431,IoT,1,66.56,288.18,9.32,1951,0.034,0.005,9.81,1,3.73,5.59,60,0.14,332.96,2001,21,North America,Private,0.111302717,0.001393589,0.065613333,0.001922338,0.65625,0.888697283,0.998606411,0.934386667,0.998077662,0.34375,0,0.05,0.796140252,High Risk
Startup_432,E-Commerce,4,125.81,1281.05,59.67,3814,0.033,0.016,5.17,1,23.87,35.8,60,0.47,918.24,2013,9,Asia,Private,0.601248975,0.004678479,0.293594118,0.00615148,0.28125,0.398751025,0.995321521,0.706405882,0.99384852,0.71875,0,0.05,0.675665221,Medium Risk
Startup_433,AI,4,61.47,254.49,55,2788,0.022,0.02,1.23,1,22,33,60,0.89,314.01,2005,17,Asia,Acquired,0.095439401,0.008859247,0.057877503,0.00768935,0.53125,0.904560599,0.991140753,0.942122497,0.99231065,0.46875,0,-0.05,0.711408272,Medium Risk
Startup_434,AI,5,252.22,1894.66,90.04,3649,0.069,0.025,7.67,1,36.02,54.02,60,0.36,651.19,2002,20,Europe,Private,0.377697601,0.003583516,0.434489996,0.009611688,0.625,0.622302399,0.996416484,0.565510004,0.990388312,0.375,0,0.05,0.675743644,Medium Risk
Startup_435,Gaming,1,52.67,505.69,40.48,2505,0.021,0.016,6.82,1,16.19,24.29,60,0.77,860.11,2014,8,Australia,IPO,0.55258752,0.007664742,0.115557535,0.00615148,0.25,0.44741248,0.992335258,0.884442465,0.99384852,0.75,0,0,0.667063819,Medium Risk
Startup_436,AI,1,288.25,2209.1,32.18,3650,0.079,0.009,7.75,0,25.74,6.44,20,0.11,666.38,1993,29,North America,Private,0.390413367,0.001094963,0.506691067,0.003460208,0.90625,0.609586633,0.998905037,0.493308933,0.996539792,0.09375,1,0.05,0.735029974,Medium Risk
Startup_437,Cybersecurity,5,125.06,620.82,75.01,2650,0.047,0.028,9.52,0,60.01,15,20,0.6,396.42,2000,22,Europe,Private,0.164425991,0.005972526,0.141993451,0.01076509,0.6875,0.835574009,0.994027474,0.858006549,0.98923491,0.3125,1,0.05,0.866035216,Very High Risk
Startup_438,EdTech,3,253.95,1596.2,41.33,2354,0.108,0.018,7.79,0,33.06,8.27,20,0.16,528.55,2021,1,South America,Private,0.275033903,0.001592674,0.365958219,0.006920415,0.03125,0.724966097,0.998407326,0.634041781,0.993079585,0.96875,1,0.05,0.871866194,Very High Risk
Startup_439,Cybersecurity,3,188.82,2669.88,64.65,1937,0.097,0.033,6.15,1,25.86,38.79,60,0.34,1313.98,1996,26,Australia,Private,0.932528587,0.003384432,0.612494432,0.012687428,0.8125,0.067471413,0.996615568,0.387505568,0.987312572,0.1875,0,0.05,0.491163688,Very Low Risk
Startup_440,FinTech,3,220.74,2452.82,64.68,3299,0.067,0.02,8.59,1,25.87,38.81,60,0.29,1011.18,2000,22,North America,Acquired,0.679050378,0.002886721,0.562653557,0.00768935,0.6875,0.320949622,0.997113279,0.437346443,0.99231065,0.3125,0,-0.05,0.475358625,Very Low Risk
Startup_441,E-Commerce,5,230.43,2062.94,88.82,1762,0.131,0.05,6.77,0,71.06,17.76,20,0.39,795.26,2017,5,Asia,Private,0.498300658,0.003882142,0.473130106,0.019223376,0.15625,0.501699342,0.996117858,0.526869894,0.980776624,0.84375,1,0.05,0.785170385,High Risk
Startup_442,EdTech,1,151.7,478.25,59.91,1121,0.135,0.053,4.14,1,23.96,35.95,60,0.39,215.26,2012,10,North America,Private,0.012774364,0.003882142,0.109256819,0.020376778,0.3125,0.987225636,0.996117858,0.890743181,0.979623222,0.6875,0,0.05,0.845334941,High Risk
Startup_443,Gaming,5,163.22,2433.44,50.27,2572,0.063,0.02,8.87,1,20.11,30.16,60,0.31,1390.9,2012,10,Asia,IPO,0.996919419,0.003085805,0.558203561,0.00768935,0.3125,0.003080581,0.996914195,0.441796439,0.99231065,0.6875,0,0,0.484019047,Very Low Risk
Startup_444,EdTech,5,154.44,1707.71,13.97,3504,0.044,0.004,2.3,0,11.18,2.79,20,0.09,1005.74,2017,5,Australia,Private,0.674496476,0.000895879,0.391562918,0.00153787,0.15625,0.325503524,0.999104121,0.608437082,0.99846213,0.84375,1,0.05,0.756606587,High Risk
Startup_445,EdTech,3,176.62,1201.56,11.66,497,0.355,0.023,7.17,0,9.33,2.33,20,0.07,580.31,2015,7,Asia,Acquired,0.318362939,0.000696795,0.275341786,0.008842753,0.21875,0.681637061,0.999303205,0.724658214,0.991157247,0.78125,1,-0.05,0.755767225,High Risk
Startup_446,IoT,2,9.3,126.03,15.52,3311,0.003,0.005,8.83,0,12.42,3.1,20,1.67,1255.16,2014,8,South America,Private,0.883289524,0.016623532,0.02838078,0.001922338,0.25,0.116710476,0.983376468,0.97161922,0.998077662,0.75,1,0.05,0.746307445,Medium Risk
Startup_447,EdTech,1,118.96,725.8,17.27,624,0.191,0.028,7.34,0,13.82,3.45,20,0.15,510.12,2018,4,Asia,Private,0.259605887,0.001493132,0.166098745,0.01076509,0.125,0.740394113,0.998506868,0.833901255,0.98923491,0.875,1,0.05,0.895770327,Very High Risk
Startup_448,Gaming,3,182.05,1734.61,63.82,3237,0.056,0.02,7,0,51.06,12.76,20,0.35,852.82,2008,14,South America,Acquired,0.546484957,0.003483974,0.397739641,0.00768935,0.4375,0.453515043,0.996516026,0.602260359,0.99231065,0.5625,1,-0.05,0.658117617,Medium Risk
Startup_449,Cybersecurity,2,179.52,1908.81,74.12,3828,0.047,0.019,7.55,0,59.3,14.82,20,0.41,963.29,2022,0,Australia,Private,0.638960974,0.004081226,0.43773909,0.007304883,0,0.361039026,0.995918774,0.56226091,0.992695117,1,1,0.05,0.772686915,High Risk
Startup_450,EdTech,2,237.99,1345.3,53.05,2385,0.1,0.022,4.7,0,42.44,10.61,20,0.22,465.28,2003,19,Australia,IPO,0.222069681,0.002189926,0.308347072,0.008458285,0.59375,0.777930319,0.997810074,0.691652928,0.991541715,0.40625,1,0,0.787148791,High Risk
Startup_451,HealthTech,4,196.68,2899.21,82.92,1551,0.127,0.053,8.75,0,66.34,16.58,20,0.42,1374.07,2003,19,North America,Acquired,0.982830786,0.004180768,0.665152719,0.020376778,0.59375,0.017169214,0.995819232,0.334847281,0.979623222,0.40625,1,-0.05,0.491251725,Very Low Risk
Startup_452,E-Commerce,1,297.64,3565.22,99.13,4963,0.06,0.02,2.11,1,39.65,59.48,60,0.33,1097.83,2019,3,South America,IPO,0.751586332,0.00328489,0.818080578,0.00768935,0.09375,0.248413668,0.99671511,0.181919422,0.99231065,0.90625,0,0,0.52820595,Very Low Risk
Startup_453,EdTech,2,85.51,828.91,82.02,3568,0.024,0.023,1.36,0,65.62,16.4,20,0.96,869.37,2017,5,South America,Private,0.560339199,0.009556042,0.189774653,0.008842753,0.15625,0.439660801,0.990443958,0.810225347,0.991157247,0.84375,1,0.05,0.812586381,High Risk
Startup_454,E-Commerce,3,108.07,558.41,69.52,1610,0.067,0.043,2.93,1,27.81,41.71,60,0.64,416.71,2006,16,Europe,Private,0.18141104,0.006370695,0.127662994,0.016532103,0.5,0.81858896,0.993629305,0.872337006,0.983467897,0.5,0,0.05,0.781743836,High Risk
Startup_455,HealthTech,4,115.46,421,53.3,3757,0.031,0.014,5.36,0,42.64,10.66,20,0.46,264.63,1992,30,Europe,Private,0.054102697,0.004578937,0.09611119,0.005382545,0.9375,0.945897303,0.995421063,0.90388881,0.994617455,0.0625,1,0.05,0.876584478,Very High Risk
Startup_456,HealthTech,1,140.01,957.77,44.94,4680,0.03,0.01,5.15,0,35.95,8.99,20,0.32,584.07,2005,17,Europe,Acquired,0.321510489,0.003185347,0.219363223,0.003844675,0.53125,0.678489511,0.996814653,0.780636777,0.996155325,0.46875,1,-0.05,0.732379123,Medium Risk
Startup_457,E-Commerce,5,250.88,3020.16,8.53,1895,0.132,0.005,8.22,1,3.41,5.12,60,0.03,1103.83,2019,3,Asia,Acquired,0.756609017,0.000298626,0.692925011,0.001922338,0.09375,0.243390983,0.999701374,0.307074989,0.998077662,0.90625,0,-0.05,0.497185918,Very Low Risk
Startup_458,AI,3,71.12,443.22,40,1280,0.056,0.031,4.11,0,32,8,20,0.56,523.2,2018,4,Europe,Private,0.270555342,0.005574358,0.101213301,0.011918493,0.125,0.729444658,0.994425642,0.898786699,0.988081507,0.875,1,0.05,0.901776524,Very High Risk
Startup_459,FinTech,2,232.91,2206.75,91.02,2748,0.085,0.033,4.9,0,72.82,18.2,20,0.39,847.47,2004,18,South America,Private,0.542006396,0.003882142,0.506151465,0.012687428,0.5625,0.457993604,0.996117858,0.493848535,0.987312572,0.4375,1,0.05,0.729646139,Medium Risk
